,Unnamed: 0,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,euc,fileid,performer
1116,59,paari,0.6300060373747023,ri,1,0,i,0.146967921930555,12.43120404919854,off,784.3231706510984,1197.213442940175,412.8902722890765,92,LK
1118,61,"partisida,",1.3858950918869066,par,2,1,a,0.1302292263537854,12.695078804122964,ictus,803.9896817460155,1341.6405694540988,537.6508877080832,92,LK
1121,64,"partisida,",1.3858950918869066,ti,1,0,i,0.1922142554285866,13.085503983396816,off,759.6537923563019,1279.1667263380598,519.5129339817579,92,LK
1123,66,"partisida,",1.3858950918869066,si,1,0,i,0.2871582373752446,13.436190229798733,ictus,869.3089435907203,1608.9954830988615,739.6865395081412,92,LK
1125,68,"partisida,",1.3858950918869066,"da,",2,0,a,0.2517765042839865,13.764694849908732,off,486.1760802744748,1623.8121197987382,1137.6360395242634,92,LK
1131,74,kõrtsi,0.6393776753238889,si,1,0,i,0.1775486458553405,14.441186454446942,off,663.0472088801898,1622.2063992892306,959.1591904090408,92,LK
1133,76,kirju,0.6886958935575027,kir,2,1,i,0.156404878278435,14.71796836607338,ictus,744.9674791498214,1592.7935949041414,847.82611575432,92,LK
1136,79,kirju,0.6886958935575027,ju,1,0,u,0.1755307947535698,15.130891273555331,off,447.86440841026257,2693.0600939136307,2245.195685503368,92,LK
1138,81,kalkunid.,1.400178939341341,kal,2,0,a,0.2045472414366802,15.427510726292695,ictus,357.3299778384944,2110.220131852953,1752.8901540144584,92,LK
1141,84,kalkunid.,1.400178939341341,ku,1,0,u,0.2265492011534142,15.892234678065156,off,977.9642277691032,1422.058158357853,444.0939305887499,92,LK
1143,86,kalkunid.,1.400178939341341,nid.,3,1,i,0.2472917936827343,16.225863381800497,ictus,835.8617816091388,1351.892007175204,516.0302255660653,92,LK
1146,89,Kuidas,0.7247132405159284,kui,2,1,u,0.184128366112187,17.195298628735294,ictus,1056.5324161961717,2042.0740612350096,985.541645038838,92,LK
1147,90,Kuidas,0.7247132405159284,kui,2,1,i,0.1704005841819444,17.372563103882356,ictus,954.7424482140458,1934.0269341461071,979.2844859320612,92,LK
1149,92,Kuidas,0.7247132405159284,das,2,0,a,0.1220286767275027,17.581147946886695,off,411.96548386514144,1037.1192040914916,625.1537202263502,92,LK
1152,95,kul´li,0.6302032562222735,kul´,2,1,u,0.1979576311357291,17.920116493351987,ictus,534.7302271397095,2175.3360061414064,1640.6057790016969,92,LK
1157,100,piakene?,1.4015896086766126,pia,3,1,i,0.3040579195076205,18.649375963170232,ictus,532.8674488621515,1727.2712196225373,1194.4037707603857,92,LK
1158,101,piakene?,1.4015896086766126,pia,3,1,a,0.1881120035685697,18.895460924708328,ictus,637.0557588414187,1329.471727924319,692.4159690829007,92,LK
1160,103,piakene?,1.4015896086766126,ke,1,0,e,0.3045572989252392,19.323482716860628,ictus,874.5274767571773,1484.6745665232663,610.147089766089,92,LK
1162,105,piakene?,1.4015896086766126,ne?,2,0,e,0.2445986119850509,19.65091289992784,off,615.3891305268693,2010.4461507046635,1395.057020177794,92,LK
1164,107,Nii,0.3382435439535847,nii,3,1,i,0.1103350629902912,19.87795038233705,ictus,647.5065345867829,1604.4314604875024,956.9249259007196,92,LK
1167,110,kui,0.3010406436582933,kui,3,1,u,0.1100542618193181,20.23832936457142,off,595.2659106567573,996.7660368478992,401.50012619114193,92,LK
1171,114,mõisa,0.6952605341632001,mõi,2,1,i,0.0791196145124715,20.753804138322,ictus,660.0112837700644,1867.783483590991,1207.7721998209263,92,LK
1173,116,mõisa,0.6952605341632001,sa,1,0,a,0.2290125966296798,20.9932506293806,off,732.2899759395596,1334.640326982513,602.3503510429534,92,LK
1177,120,mõõduvakk.,0.9940980060058848,du,1,0,u,0.205293526855268,21.725460222320827,off,943.5704992312756,1212.83824333997,269.2677441086943,92,LK
1179,122,mõõduvakk.,0.9940980060058848,vakk.,3,1,a,0.1302854142390543,21.95132638058892,ictus,846.9377885992071,1404.6707875518518,557.7329989526447,92,LK
1182,1,miks,0.3340371829679931,miks,3,1,i,0.1039651386468509,2.6904496895048315,ictus,1018.542344066286,1242.3937007117956,223.85135664550955,94,LK
1186,5,sa,0.1749339054938361,sa,3,1,a,0.1253408207561972,2.9751102018668005,ictus,837.4289351104374,1210.8136962166866,373.3847611062493,94,LK
1188,7,mullu,0.4924049810293609,mul,2,1,u,0.100226428790668,3.188665368590345,ictus,841.0878930985691,1413.793758943263,572.7058658446938,94,LK
1191,10,mullu,0.4924049810293609,lu,1,0,u,0.1580853657533629,3.4511429103975786,off,668.1117130875089,1219.8472125054857,551.7354994179768,94,LK
1193,12,meile(e)i,0.5090237837696532,mei,2,1,e,0.116643213006462,3.648311362980498,ictus,541.8671035026781,1244.7214994341036,702.8543959314255,94,LK
1194,13,meile(e)i,0.5090237837696532,mei,2,1,i,0.1193034300887085,3.766284684528084,ictus,435.1164326850506,1278.5424505814833,843.4260178964328,94,LK
1196,15,meile(e)i,0.5090237837696532,le,1,0,e,0.0938520316697841,3.9301280618499104,off,534.0633299364134,1056.8898690981523,522.8265391617389,94,LK
1199,18,"tulnud,",0.5466958327663143,tul,2,1,u,0.11453129288516,4.179074552635015,ictus,824.5268957121473,1478.4319943803075,653.9050986681605,94,LK
1202,21,"tulnud,",0.5466958327663143,"nud,",2,0,u,0.1313314464297121,4.418127927578795,off,512.7097383508778,1463.9973003775972,951.2875620267192,94,LK
1205,24,murumullu,0.9226429537921232,mu,1,1,u,0.1056258555423372,4.732715651992574,ictus,590.0080895294273,1197.9026397558555,607.8945502264282,94,LK
1209,28,murumullu,0.9226429537921232,mul,2,0,u,0.119301484642337,5.15626995652076,ictus,641.2881369493822,1189.7310580509177,548.4429211015355,94,LK
1212,31,murumullu,0.9226429537921232,lu,1,0,u,0.1615722181349719,5.427762054534865,ictus,569.1505413297522,1860.6186304833093,1291.4680891535572,94,LK
1214,33,meil,0.338608749712102,meil,3,1,e,0.1106198402118803,5.622000737490431,ictus,843.668567469355,1627.8697165129445,784.2011490435892,94,LK
1215,34,meil,0.338608749712102,meil,3,1,i,0.1051384272570388,5.729879871224891,ictus,550.9631412144197,1620.8422711813034,1069.8791299668835,94,LK
1217,36,ei,0.1805511711661589,ei,3,1,e,0.0824757397467728,5.888394783187839,off,854.2661443451975,1886.0605863981637,1031.794442052966,94,LK
1225,44,kui,0.2045559693928709,kui,3,1,u,0.051625283446711,9.412867630385488,ictus,436.0137601752901,2182.035769552809,1746.022009377519,94,LK
1242,61,järele,0.7517181676260147,le,1,0,e,0.1499634263596601,11.366589912496073,off,615.1021362893307,1944.02370333643,1328.9215670470992,94,LK
1244,63,ja,0.216048555729996,ja,3,1,a,0.1241099773242631,11.595565192743765,ictus,467.0250224771739,2104.0356974429865,1637.0106749658123,94,LK
1247,66,sõitsid,0.5748372391252818,sõit,2,1,i,0.0504622996598875,11.863739939539132,off,455.391833884678,1837.4586152052293,1382.0667813205514,94,LK
1253,72,sajad,0.5668979022251666,sa,1,1,a,0.2301396109096298,12.433093614978624,ictus,967.3637705309444,2099.6683820069334,1132.304611475989,94,LK
1262,81,"sõnumida,",1.0393452851656324,i,1,1,i,0.1757385084394922,13.517509843788908,off,809.3813534272242,1513.5763081019793,704.1949546747551,94,LK
1264,83,"sõnumida,",1.0393452851656324,"da,",2,0,a,0.1934265786840701,13.74198731857994,off,832.5450019300724,1353.523625275654,520.9786233455816,94,LK
1269,88,sina,0.1859693524025019,si,1,1,i,0.0152598081309029,17.022792576595087,off,448.26712128512463,1217.7245036647384,769.4573823796138,94,LK
1273,92,tul´lid,0.5033290228031184,tul´,2,1,u,0.1622080182370524,17.30366308331956,ictus,371.1972637288851,1035.1584920933878,663.9612283645027,94,LK
1279,98,san´dil,0.5847422176948776,san´,2,1,a,0.1582133734057897,17.78308378948759,ictus,542.4144888019534,1166.2366463542194,623.8221575522659,94,LK
1284,103,"ajal,",0.4659719353654417,a,1,0,a,0.2495957572863076,18.360586723138717,ictus,686.2076266362797,2441.6233684458425,1755.4157418095629,94,LK
1289,108,kevadisel,1.0385593081464002,ke,1,1,e,0.2411791213329053,18.91626178533682,ictus,501.6646396997632,1487.0321639180945,985.3675242183313,94,LK
1293,112,kevadisel,1.0385593081464002,di,1,0,i,0.2039601211272099,19.43062836817953,ictus,640.727816381778,2017.7485238003972,1377.0207074186194,94,LK
1295,114,kevadisel,1.0385593081464002,sel,2,0,e,0.0729492404031617,19.64352104935611,off,463.4268630922769,1160.69415584096,697.2672927486833,94,LK
1298,117,kehval,0.6169851929873893,keh,2,1,e,0.1281654014706177,19.91677055370996,ictus,815.7116841907874,1417.7731987175655,602.0615145267781,94,LK
1301,120,kehval,0.6169851929873893,val,2,0,a,0.148898039943802,20.283361297622235,off,765.5598202885147,1397.833756787799,632.2739364992843,94,LK
1303,122,"ajal,",0.4753846787094353,a,1,0,a,0.23224737297841,20.518806509618457,ictus,636.8639059135081,1505.7426710966856,868.8787651831775,94,LK
1311,130,sina,0.2129758045436247,si,1,1,i,0.0346100269971856,23.940560075021825,off,560.6448692413827,2188.3902019371208,1627.745332695738,94,LK
1317,136,riisud,0.5405369229786636,sud,2,0,u,0.1025940085988033,24.510744757482804,off,662.9385596425363,1502.7629772882206,839.8244176456842,94,LK
1322,141,"riide'eida,",1.019669492622885,de,1,0,e,0.1248433116684211,25.06005933442804,off,869.3926881588571,1388.2018578616016,518.8091697027445,94,LK
1323,142,"riide'eida,",1.019669492622885,'ei,2,1,e,0.1212298940914955,25.183095937308,ictus,911.3180709935476,1434.5572717030946,523.2392007095468,94,LK
1324,143,"riide'eida,",1.019669492622885,'ei,2,1,i,0.1420535255656752,25.31473764713658,ictus,779.6468924101953,1605.7081524065875,826.0612599963922,94,LK
1326,145,"riide'eida,",1.019669492622885,"da,",2,0,a,0.1822686718544339,25.557243451375815,off,676.8692454458801,1485.349297104449,808.480051658569,94,LK
1328,147,kakud,0.4958922286176559,ka,2,1,a,0.1244413882843851,25.757492728009765,ictus,656.7454282544348,1488.9647252688142,832.2192970143793,94,LK
1330,149,kakud,0.4958922286176559,kud,2,0,u,0.0807187383466256,26.02487354878297,off,453.8679464914677,1132.5561444198854,678.6881979284177,94,LK
1333,152,"kaelakardasida,",1.6634170746761292,kae,2,1,a,0.1463027132532595,26.29163342384505,ictus,484.306816892041,1385.657887948866,901.351071056825,94,LK
1334,153,"kaelakardasida,",1.6634170746761292,kae,2,1,e,0.1126699056088362,26.4211197332761,ictus,861.6460071222488,1157.6228811336496,295.9768740114008,94,LK
1336,155,"kaelakardasida,",1.6634170746761292,la,2,0,a,0.1530292747821455,26.604418534938237,off,985.5193475347304,1519.4770224787778,533.9576749440475,94,LK
1338,157,"kaelakardasida,",1.6634170746761292,kar,2,0,a,0.157544784580498,26.890157879818595,ictus,538.2008353600252,960.2969537282193,422.0961183681941,94,LK
1341,160,"kaelakardasida,",1.6634170746761292,da,1,0,a,0.1340000000000003,27.151385487528348,off,662.4595221672247,1246.040851557092,583.5813293898674,94,LK
1343,162,"kaelakardasida,",1.6634170746761292,si,1,0,i,0.1110447845804998,27.3689078798186,ictus,745.1572914904505,1392.459110180945,647.3018186904944,94,LK
1345,164,"kaelakardasida,",1.6634170746761292,"da,",2,0,a,0.258301603068471,27.678536289062585,ictus,618.1791229914628,1347.5650010338911,729.3858780424283,94,LK
1350,169,Võtke,0.4746699796534663,ke,1,0,e,0.1228800558700804,30.877329724961054,off,405.2081387243972,1478.409061209349,1073.2009224849517,94,LK
1352,171,kinni,0.4915620511124317,kin,2,1,i,0.1633746197363592,31.11684802511269,ictus,902.7998771121664,1658.2012347229877,755.4013576108213,94,LK
1355,174,kinni,0.4915620511124317,ni,1,0,i,0.1164701260039926,31.37209674100653,off,682.184513154121,1665.2525400703928,983.0680269162718,94,LK
1357,176,"kuningas,",1.377160259483535,ku,1,1,u,0.1830979229996217,31.6129223059314,ictus,734.7794223470842,1618.461688148957,883.6822658018727,94,LK
1362,181,"kuningas,",1.377160259483535,"gas,",2,0,a,0.6516510925135321,32.384689475335456,ictus,446.7905216212791,1717.7214582235033,1270.9309366022242,94,LK
1368,187,võtke,0.5407183780696556,ke,1,0,e,0.127409867798093,33.28450550766267,ictus,756.2195547853042,1505.4406439761608,749.2210891908566,94,LK
1370,189,kinni,0.4861200268142838,kin,2,1,i,0.1564811094844742,33.4973538217139,ictus,540.0886495803144,1658.5519900531413,1118.463340472827,94,LK
1373,192,kinni,0.4861200268142838,ni,1,0,i,0.14098793032759,33.763836503212204,off,652.3739079914368,1091.222638125821,438.84873013438425,94,LK
1375,194,kuningas!,1.3165538853654937,ku,1,1,u,0.1859181498825322,34.01209302943931,ictus,477.3854341587683,973.6552090581444,496.2697748993761,94,LK
1380,199,kuningas!,1.3165538853654937,gas!,2,0,a,0.5270458144707177,34.721819496392754,ictus,771.4934853823119,1299.7688892066851,528.2754038243733,94,LK
1385,3,"Lõpe,",0.877833037347531,"pe,",2,0,e,0.2907509959489728,0.8877246747078629,off,758.5035127903916,1717.6659079835429,959.1623951931512,9,MH
1389,7,"lõpe,",0.8369767278098372,"pe,",2,0,e,0.2972843834853838,1.7214347087494946,ictus,796.406982818596,1240.8218495375995,444.4148667190035,9,MH
1391,9,"linakene,",1.658266257971219,li,1,1,i,0.2421110367391794,2.054845849582613,ictus,524.068806573284,1589.5989884819005,1065.530181908617,9,MH
1395,13,"linakene,",1.658266257971219,ke,1,0,e,0.4013946135412709,2.930905521994118,ictus,680.0950106613644,1803.2178068535693,1123.122796192205,9,MH
1397,15,"linakene,",1.658266257971219,"ne,",2,0,e,0.342583913585941,3.3570512016704352,off,835.4189345926183,1981.255714256371,1145.8367796637526,9,MH
1399,17,kui,0.4555510296539822,kui,3,1,u,0.1581043527209225,5.351547029988746,ictus,400.3374585544908,912.2878535499842,511.9503949954934,9,MH
1402,20,ei,0.1305203086750106,ei,3,1,e,0.0513728874787089,5.954430477147158,off,977.7575632921744,1743.159322724293,765.4017594321184,9,MH
1407,25,"lõpe,",0.7526566528309635,"pe,",2,0,e,0.2375197095032897,6.679859627994276,off,855.9040024600216,2169.605242423891,1313.7012399638693,9,MH
1414,32,"jätan,",0.9101237173229056,"tan,",2,0,a,0.3279892433721247,8.27046179906052,off,1008.5397009452046,1574.2356543737978,565.6959534285933,9,MH
1422,40,jätan,0.8354498299319708,tan,2,0,a,0.2269446870304516,11.616450801565112,off,895.982239836943,1508.540404408188,612.5581645712451,9,MH
1426,44,tsirgu,0.7744498299319744,tsir,2,1,i,0.268398882666105,12.01850037800385,ictus,581.3823006274235,1470.9005282729338,889.5182276455103,9,MH
1429,47,tsirgu,0.7744498299319744,gu,1,0,u,0.2782015180980739,12.463277642311509,off,718.372963698213,1058.9770734082404,340.6041097100274,9,MH
1433,51,"süia,",0.9293398477002252,"a,",2,0,a,0.2880562661573176,13.38769011598211,off,938.3132233314922,1498.1447445750775,559.8315212435854,9,MH
1437,55,pääsukesel,1.620403138989916,su,2,0,u,0.2047525360779314,15.8622697124204,off,710.0804244937015,1449.61814886055,739.5377243668486,9,MH
1439,57,pääsukesel,1.620403138989916,ke,1,0,e,0.3087538242445014,16.2327743015138,ictus,768.9462914814133,1756.772348422325,987.8260569409116,9,MH
1441,59,pääsukesel,1.620403138989916,sel,2,0,e,0.1685035582303626,16.60790468346985,off,829.5656142559332,1393.062468194796,563.496853938863,9,MH
1446,64,pääle,0.8022572026772252,le,1,0,e,0.2742276686718661,17.45475933866974,off,717.5596218042311,2068.270716012124,1350.7110942078923,9,MH
1448,66,tulla.,0.94383200314968,tul,2,1,u,0.3185039450101143,17.850652106187464,ictus,512.8780894858828,985.2090118199242,472.33092233404136,9,MH
1451,69,tulla.,0.94383200314968,la.,2,0,a,0.3600490444473578,18.35568065393167,off,954.3549358550944,1385.5500245738897,431.1950887187952,9,MH
1462,80,"palada,",1.5172784582546583,pa,1,1,a,0.327042558563452,22.243058641563536,ictus,1179.0823065722916,1440.3358852934405,261.25357872114887,9,MH
1466,84,"palada,",1.5172784582546583,"da,",2,0,a,0.6902793466168156,23.158045197217355,off,912.5775359830036,1196.1161238198945,283.53858783689054,9,MH
1473,91,vihma,0.777101233813223,vih,2,1,i,0.2965757428416538,26.35119560966276,off,483.7962506096752,1688.6394809291608,1204.8432303194857,9,MH
1476,94,vihma,0.777101233813223,ma,1,0,a,0.2566555840269053,26.77878514605404,ictus,905.7948240882994,1338.6054391695714,432.810615081272,9,MH
1478,96,"valada,",1.6000611294867113,va,1,1,a,0.2774700751335395,27.14162431887806,ictus,1022.75503008846,1478.9902228872145,456.2351927987544,9,MH
1482,100,"valada,",1.6000611294867113,"da,",2,0,a,0.7828625908957143,28.11574277210635,off,978.972796445899,1177.595438123036,198.62264167713704,9,MH
1484,102,ligi,0.8420898448049705,li,1,1,i,0.360679842228027,30.383237308050617,ictus,420.9807428208119,2104.039665886619,1683.058923065807,9,MH
1490,108,maada,0.7712282636487409,da,1,0,a,0.2844661355763342,31.58018567205105,ictus,871.5298517256148,1648.8297073405,777.2998556148854,9,MH
1492,110,ligunema.,1.691803854270379,li,1,1,i,0.3060313812843844,31.97350752151056,ictus,447.9220012051954,2219.3698522865766,1771.447851081381,9,MH
1496,114,ligunema.,1.691803854270379,ne,1,0,e,0.3497501500392985,32.8041641278539,ictus,659.4563734820263,2121.8670763375258,1462.4107028554995,9,MH
1498,116,ligunema.,1.691803854270379,ma.,2,0,a,0.3528813242683313,33.237781931975434,off,1100.940447349739,1418.9084817190335,317.9680343692944,9,MH
1500,118,"Perenaine,",1.5697614888901583,pe,1,0,e,0.3774150602144175,35.54220184314492,ictus,678.633904715599,1599.7822573548126,921.1483526392136,9,MH
1504,122,"Perenaine,",1.5697614888901583,nai,2,1,a,0.217493424530339,36.22666644387276,ictus,1175.997788779002,1606.2212824688113,430.2234936898094,9,MH
1505,123,"Perenaine,",1.5697614888901583,nai,2,1,i,0.1471279048293468,36.4089771085526,ictus,817.4662883293174,1131.1932897891068,313.72700145978934,9,MH
1507,125,"Perenaine,",1.5697614888901583,"ne,",2,0,e,0.2893120040862698,36.67837198642931,ictus,859.7610094576759,2141.890657913476,1282.1296484558002,9,MH
1509,127,"linnukene,",1.572819068934173,lin,2,1,i,0.2712072045488227,37.02484877867796,ictus,641.2277257332325,2472.1336212041347,1830.905895470902,9,MH
1512,130,"linnukene,",1.572819068934173,nu,2,0,u,0.2472149071814016,37.39579336856937,off,690.0497190212288,1096.1633221900263,406.1136031687975,9,MH
1514,132,"linnukene,",1.572819068934173,ke,1,0,e,0.3296198762418711,37.81024188943232,ictus,678.2981211502141,1539.1146616418714,860.8165404916573,9,MH
1516,134,"linnukene,",1.572819068934173,"ne,",2,0,e,0.319148644708207,38.23627273505252,off,813.539379312723,1894.1245050208247,1080.5851257081022,9,MH
1518,136,tule,0.7619040587405479,tu,1,1,u,0.3447123340063172,40.2752416545315,ictus,561.1849971692088,1019.4724482736658,458.287451104457,9,MH
1522,140,talu,0.7290209665726977,ta,1,1,a,0.333481269016687,40.999852263487824,ictus,1103.0704479896317,1286.732900167479,183.66245217784763,9,MH
1526,144,"tuastagi,",1.682305777429498,tuas,3,1,u,0.3177146663072463,41.72579912943141,ictus,687.3335280172139,1172.0148584191206,484.68133040190673,9,MH
1527,145,"tuastagi,",1.682305777429498,tuas,3,1,a,0.2759292948501226,42.02262111001009,off,1021.299186003136,1203.7275414273931,182.42835542425712,9,MH
1530,148,"tuastagi,",1.682305777429498,ta,1,1,a,0.3453068459321713,42.52008329566592,ictus,913.7032708637444,1607.92756275339,694.2242918896455,9,MH
1532,150,"tuastagi,",1.682305777429498,"gi,",2,0,i,0.3812407211677282,42.95829961718499,off,553.2852482359831,779.7267187825943,226.4414705466112,9,MH
1536,154,sel,0.3906605753969856,sel,3,1,e,0.2480506424792139,45.29450377928949,off,759.2263225497171,1564.467333201858,805.2410106521407,9,MH
1538,156,orjal,0.8260582223722395,or,2,1,o,0.3150068050450656,45.63888232451801,ictus,807.3301883495908,1282.7612673056617,475.4310789560707,9,MH
1541,159,orjal,0.8260582223722395,jal,2,0,a,0.2482185329470425,46.132381942210486,off,872.4358309831514,1620.640027724927,748.2041967417756,9,MH
1550,1,"Laula,",0.6165371047373356,lau,2,1,a,0.1569722222222223,0.5886964285714288,ictus,599.0376857893132,1153.1557502384878,554.1180644491747,55,LO
1551,2,"Laula,",0.6165371047373356,lau,2,1,u,0.0769999999999998,0.7056825396825399,ictus,641.7310785368564,1076.7155640917545,434.984485554898,55,LO
1553,4,"Laula,",0.6165371047373356,"la,",2,0,a,0.1623195084471751,0.9073422939061274,off,618.2320420547866,1140.6750318113325,522.4429897565459,55,LO
1555,6,"laula,",0.5454965277415792,lau,2,1,a,0.1111448469372058,1.1356245776636142,ictus,547.4011914161154,992.429522450666,445.02833103455055,55,LO
1556,7,"laula,",0.5454965277415792,lau,2,1,u,0.0994526587317283,1.2409233304980811,ictus,560.3813566297883,1047.3345849642317,486.9532283344431,55,LO
1558,9,"laula,",0.5454965277415792,"la,",2,0,a,0.1639464216762827,1.452025365033153,ictus,604.7764047312099,1011.8264307944032,407.0500260631933,55,LO
1562,13,"suukene,",2.090806063730405,ke,1,0,e,0.306745577646788,2.376636946985978,ictus,587.8925899860786,1046.1607093219238,458.2681193358452,55,LO
1564,15,"suukene,",2.090806063730405,"ne,",2,0,e,1.0242786790459393,3.1126653000787297,ictus,652.7417897241945,890.0704274863012,237.32863776210672,55,LO
1568,19,"liigu,",0.6518525703717186,"gu,",2,0,u,0.1343104843868978,4.499988575526784,off,450.0019733891677,1016.0797985885912,566.0778251994234,55,LO
1570,21,linnu,0.5037042589236016,lin,2,1,i,0.0789605064247922,4.709892195767197,ictus,415.3519152205176,1296.2460805835683,880.8941653630507,55,LO
1573,24,linnu,0.5037042589236016,nu,1,0,u,0.165421686834895,4.988137233226387,off,454.0090286132045,893.2824052741911,439.27337666098657,55,LO
1577,28,"keelekene,",2.168335595420464,le,2,0,e,0.1482806854562888,5.570726161355903,off,683.4712103374005,891.8225508432964,208.3513405058959,55,LO
1579,30,"keelekene,",2.168335595420464,ke,1,0,e,0.2817333023669484,5.998268804421535,ictus,598.6557483061305,735.4467065955259,136.79095828939546,55,LO
1581,32,"keelekene,",2.168335595420464,"ne,",2,0,e,1.0308505632463536,6.723758390441121,off,632.647100371111,910.437889407276,277.79078903616494,55,LO
1586,37,"mõlgu,",0.5440560163813446,"gu,",2,0,u,0.0919285763825055,8.402757280457877,ictus,313.63302137461585,825.5292288354548,511.8962074608389,55,LO
1588,39,marja,0.5393143147773571,mar,2,1,a,0.1348285786943392,8.5712930038258,ictus,704.8728937510577,1136.120171109746,431.2472773586883,55,LO
1591,42,marja,0.5393143147773571,ja,1,0,a,0.1637581056487089,8.906156830602132,off,705.7453238295535,1214.714879295561,508.9695554660078,55,LO
1595,46,"meelekene,",1.8982443049082125,le,2,0,e,0.1492894618199365,9.497435801100742,ictus,529.2551618156749,811.1757212113124,281.9205593956375,55,LO
1597,48,"meelekene,",1.8982443049082125,ke,1,0,e,0.3031028467253271,9.90458887879148,ictus,525.6460133173888,1246.716309481735,721.0702961643461,55,LO
1599,50,"meelekene,",1.8982443049082125,"ne,",2,0,e,0.7487092706424097,10.511925553013494,off,389.9378837086566,693.0812929843571,303.1434092757005,55,LO
1600,51,"ilutse,",0.816316093866611,i,1,1,i,0.2719832913176283,11.41680623326614,ictus,390.7489056564451,2006.5713080352475,1615.8224023788025,55,LO
1605,56,"ilutse,",0.816316093866611,"se,",2,0,e,0.1708900625723437,12.011685650187763,ictus,694.7258972649735,1934.170064128228,1239.4441668632544,55,LO
1611,62,südämekene!,1.9931048785627823,me,2,0,e,0.1246645568581925,12.772135916182416,off,711.5834069304079,1182.1537775874417,470.5703706570338,55,LO
1613,64,südämekene!,1.9931048785627823,ke,1,0,e,0.2432479158208629,13.159812282021916,off,587.5067818161509,973.5568667698736,386.0500849537226,55,LO
1615,66,südämekene!,1.9931048785627823,ne!,2,0,e,0.7358249453581109,13.722323087357664,ictus,700.5962719835388,1945.16619991294,1244.569927929401,55,LO
1622,73,sa,0.2237199546485264,sa,3,1,a,0.1325097568873428,14.888408769048748,ictus,600.9531447449071,1008.7183549131986,407.76521016829145,55,LO
1624,75,siis,0.297578275467723,siis,3,1,i,0.0770993726426443,15.076339187581649,ictus,372.5214721179853,1214.2938328411278,841.7723607231426,55,LO
1627,78,saad,0.2898916146916424,saad,3,1,a,0.0635410421199651,15.357728316169885,off,713.1156144826706,1128.51832180852,415.4027073258493,55,LO
1630,81,vait,0.6061370125370722,vait,3,1,a,0.2246113275194741,15.728686908028031,ictus,522.3556780979894,961.1678616348948,438.8121835369054,55,LO
1631,82,vait,0.6061370125370722,vait,3,1,i,0.2526400812734604,15.967312612424497,ictus,508.4854078512726,926.3173010802966,417.831893229024,55,LO
1633,84,"olla,",1.6450500376458592,ol,2,1,o,0.197888844498852,16.247214972438286,ictus,558.3088065226705,1033.1792816408888,474.8704751182184,55,LO
1636,87,"olla,",1.6450500376458592,"la,",2,0,a,1.201816512318043,17.192412331675698,off,687.9947728496778,1138.268560375917,450.2737875262395,55,LO
1642,93,lauade,0.9948892597806314,lau,2,1,a,0.1426470019886387,22.00542963546844,ictus,667.1796718580478,1079.1195224561588,411.9398505981111,55,LO
1643,94,lauade,0.9948892597806314,lau,2,1,u,0.1013000448904826,22.127403158907995,ictus,715.8321571309117,1354.536538544606,638.7043814136943,55,LO
1648,99,"vahele,",1.4818748567602285,va,1,1,a,0.2067347854907808,22.981863813617245,off,574.0788249187175,999.6047397279848,425.5259148092673,55,LO
1652,103,"vahele,",1.4818748567602285,"le,",2,0,e,0.7911704520152298,23.92736356903034,off,522.6115780507375,736.5581807519642,213.94660270122665,55,LO
1653,0,Ui-sui-sui-sui,1.2971455352775991,ui,3,1,u,0.1032260015117158,0.0516130007558579,ictus,735.3277292712019,2002.7106326333487,1267.382903362147,41,LK
1656,3,Ui-sui-sui-sui,1.2971455352775991,sui,3,1,u,0.1015,0.3558854875283447,ictus,958.8559874515628,1841.5036992225516,882.6477117709885,41,LK
1659,6,Ui-sui-sui-sui,1.2971455352775991,sui,3,1,u,0.1026379440665153,0.6595449735449734,ictus,548.1076311570694,1124.6092225253824,576.501591368313,41,LK
1662,9,Ui-sui-sui-sui,1.2971455352775991,sui,3,1,u,0.1387571806500378,0.9815140778533636,ictus,579.965965292361,1199.4243244283432,619.4583591359822,41,LK
1665,12,"sun´niman´ni,",1.4000220122468474,sun´,2,1,u,0.2046222485831392,1.5386087433391888,ictus,558.1859616228489,2256.3389440052933,1698.1529823824444,41,LK
1675,22,sun´niman´nist,1.385884009868624,sun´,2,1,u,0.2418070722586169,2.929128597099673,ictus,498.8649629490548,1149.566330530633,650.7013675815782,41,LK
1687,34,sain,0.4019580797951372,sain,3,1,a,0.1387613378684804,4.223632936507937,ictus,556.0022269350483,1448.4583174527863,892.4560905177381,41,LK
1688,35,sain,0.4019580797951372,sain,3,1,i,0.0787386621315198,4.332382936507937,ictus,511.8362883300424,965.1019263267576,453.2656379967152,41,LK
1691,38,"mal´lika,",1.203763402704169,mal´,2,1,a,0.183064685322293,4.616742612056978,off,774.5496297738075,1603.7053089093895,829.1556791355822,41,LK
1698,45,mal´likast,1.0136827870453002,mal´,2,1,a,0.1931231845158256,5.891740791938952,ictus,770.5456969322938,1411.044241215218,640.4985442829243,41,LK
1707,54,sain,0.3185884074112701,sain,3,1,a,0.102053665910808,6.8146118669690114,off,614.4892084713656,1817.397336663807,1202.9081281924414,41,LK
1708,55,sain,0.3185884074112701,sain,3,1,i,0.0577853363567646,6.894531368102797,off,618.5288036799094,1509.5491224222142,891.0203187423048,41,LK
